じ ち ょ う	じ ち ょ う
せ ん め い	せ ん め い
こ う ど う	こ う ど う
と う し ゅ	と う し ゅ
ぼ う ろ う	ぼ う ろ う
ひ き ゅ う	ひ き ゅ う
か き ゅ う	か き ゅ う
に ゅ う か	に ゅ う か
く き ょ う	く き ょ う
ぜ ん も う	ぜ ん も う
ほ う じ ょ	ほ う じ ょ
そ う め い	そ う め い
し ょ う こ	し ょ う こ
そ う ぐ う	そ う ぐ う
か じ ゅ う	か じ ゅ う
え ん え ん	え ん え ん
ぜ ん え い	ぜ ん え い
お お う そ	お お う そ
び っ し ゅ	び っ し ゅ
ほ う て い	ほ う て い
け い こ う	け い こ う
い っ と う	い っ と う
せ い ゆ う	せ い ゆ う
し ょ う ふ	し ょ う ふ
ふ し ょ う	ふ し ょ う
ほ う そ う	ほ う そ う
え っ と う	え っ と う
せ い れ い	せ い れ い
ほ う と う	ほ う と う
ほ う の う	ほ う の う
あ ん こ う	あ ん こ う
ま し ょ う	ま し ょ う
こ う い う	こ う い う
し し ゅ う	し し ゅ う
ひ ち ょ う	ひ ち ょ う
の う よ う	の う よ う
こ う し ゅ	こ う し ゅ
お っ さ ん	お っ さ ん
し ゅ ほ う	し ゅ ほ う
お っ く う	お っ く う
ち ゅ う さ	ち ゅ う さ
と う き ょ	と う き ょ
に ゅ う ひ	に ゅ う ひ
に ゅ う こ	に ゅ う こ
と う し ゃ	と う し ゃ
め い れ い	め い れ い
め い そ う	め い そ う
こ う え ん	こ う え ん
け ん め い	け ん め い
お い し い	お い し い
へ い し ゃ	へ い し ゃ
り ゅ う め	り ゅ う め
ぼ う ゆ う	ぼ う ゆ う
き ょ う じ	き ょ う じ
ち ゅ う ひ	ち ゅ う ひ
し ゅ う そ	し ゅ う そ
じ ゆ う	じ ゆ う
そ そ う	そ そ う
わ し ょ	わ し ょ
と お く	と お く
ろ う ば	ろ う ば
り よ う	り よ う
じ じ ょ	じ じ ょ
あ つ い	あ つ い
じ ゅ い ん	じ ゅ い ん
ま に ゅ う	ま に ゅ う
ち ょ う り	ち ょ う り
ふ う ろ う	ふ う ろ う
く ぎ ょ う	く ぎ ょ う
む き ゅ う	む き ゅ う
お お ぐ い	お お ぐ い
お じ ゃ ん	お じ ゃ ん
ら し ゅ う	ら し ゅ う
ゆ う せ い	ゆ う せ い
つ う こ う	つ う こ う
そ う せ い	そ う せ い
じ ゅ う に	じ ゅ う に
す う す う	す う す う
れ い せ い	れ い せ い
え ん な い	え ん な い
こ う く う	こ う く う
ほ ん の う	ほ ん の う
そ う と う	そ う と う
ゆ う そ う	ゆ う そ う
あ ん の ん	あ ん の ん
ぎ ょ う し	ぎ ょ う し
ほ う よ う	ほ う よ う
べ っ そ う	べ っ そ う
よ う ふ う	よ う ふ う
ご き ょ う	ご き ょ う
そ う こ う	そ う こ う
じ ょ う じ	じ ょ う じ
ぎ ょ う ぎ	ぎ ょ う ぎ
せ ん の う	せ ん の う
か ぎ ゅ う	か ぎ ゅ う
ゆ う す う	ゆ う す う
と う ほ う	と う ほ う
よ ち ょ う	よ ち ょ う
し ょ う そ	し ょ う そ
び ょ う ぶ	び ょ う ぶ
は っ そ う	は っ そ う
そ う い う	そ う い う
と う て い	と う て い
ゆ う ゆ う	ゆ う ゆ う
て ん も う	て ん も う
ろ う し ゃ	ろ う し ゃ
よ う よ う	よ う よ う
い ん せ い	い ん せ い
じ き ょ う	じ き ょ う
せ い と う	せ い と う
ぼ う こ う	ぼ う こ う
と う と う	と う と う
ろ う ほ う	ろ う ほ う
ぞ う し ょ	ぞ う し ょ
じ ょ て い	じ ょ て い
て っ せ い	て っ せ い
ぎ ょ う ざ	ぎ ょ う ざ
し ゃ せ い	し ゃ せ い
じ じ ょ う	じ じ ょ う
お う す い	お う す い
し ゃ ど う	し ゃ ど う
き ゅ う ぼ	き ゅ う ぼ
そ う し ゅ	そ う し ゅ
り ゅ う じ	り ゅ う じ
し ょ ぐ う	し ょ ぐ う
と う げ い	と う げ い
こ う り ょ	こ う り ょ
ゆ う と う	ゆ う と う
き ゅ う よ	き ゅ う よ
も う し ゃ	も う し ゃ
ぜ い せ い	ぜ い せ い
り ょ う り	り ょ う り
き ょ せ い	き ょ せ い
り ゅ う し	り ゅ う し
ち ょ う ど	ち ょ う ど
す う せ い	す う せ い
と う お ん	と う お ん
よ う ぎ ょ	よ う ぎ ょ
し ょ う が	し ょ う が
て い ぼ う	て い ぼ う
ご う ほ う	ご う ほ う
し ょ う り	し ょ う り
き ゅ う ご	き ゅ う ご
え ん ぺ い	え ん ぺ い
し ゅ え ん	し ゅ え ん
し ゃ て い	し ゃ て い
こ う う ん	こ う う ん
じ ょ う わ	じ ょ う わ
ご ぎ ゅ う	ご ぎ ゅ う
け い め い	け い め い
よ う せ い	よ う せ い
あ い ぞ う	あ い ぞ う
お う れ ん	お う れ ん
き ょ う む	き ょ う む
ぎ ょ も う	ぎ ょ も う
ど う と う	ど う と う
ひ ょ う ご	ひ ょ う ご
じ ゅ う ど	じ ゅ う ど
い ん じ ゃ	い ん じ ゃ
じ ょ す う	じ ょ す う
ほ う せ い	ほ う せ い
へ ん め い	へ ん め い
へ い あ ん	へ い あ ん
し ゅ ぞ う	し ゅ ぞ う
ば に ゅ う	ば に ゅ う
り し ゅ う	り し ゅ う
じ ょ う ろ	じ ょ う ろ
し ゅ よ う	し ゅ よ う
り ゅ う は	り ゅ う は
こ う せ い	こ う せ い
お う て ん	お う て ん
も う と う	も う と う
じ び ょ う	じ び ょ う
め し	め し
ぐ う ぐ う	ぐ う ぐ う
ぼ う ぎ ょ	ぼ う ぎ ょ
が り ょ う	が り ょ う
ひ っ し ゃ	ひ っ し ゃ
ほ う ゆ う	ほ う ゆ う
て じ ょ う	て じ ょ う
き ゅ う ひ	き ゅ う ひ
く じ ゅ う	く じ ゅ う
と う よ う	と う よ う
ざ ひ ょ う	ざ ひ ょ う
と う あ ん	と う あ ん
ぼ け	ぼ け
す き	す き
し な	し な
ふ つ	ふ つ
ぐ り	ぐ り
ひ な	ひ な
ぶ ゆ	ぶ ゆ
も し	も し
げ き	げ き
ま め	ま め
ち り	ち り
ふ た	ふ た
な ど	な ど
く も	く も
か が	か げ
き す	き す
け り	け り
ぬ か	ぬ か
さ よ	さ よ
た け	た け
け た	け た
た つ	た つ
く ず	く ず
ぎ し	ぎ し
ね る	ね る
り つ	り つ
や け	や け
へ や	へ や
や む	や む
び わ	び わ
こ ら	こ ら
よ す	よ す
ど く	ど く
す ず	す ず
く ぎ	く ぎ
つ か	つ か
さ ば	さ ば
さ さ	さ さ
ら ち	ら ち
そ し	そ し
む す	む す
つ つ	つ つ
ご ま	ご ま
ぜ ひ	ぜ ひ
な か	な か
く ろ	く ろ
こ じ	こ じ
み そ	み そ
み ち	み ち
す じ	す じ
か と	か と
ば ね	ば ね
わ せ	わ せ
は て	は て
よ き	よ き
は る	は る
く き	く き
も つ	も つ
さ ぞ	さ ぞ
か し	か し
な み	な み
で る	で る
へ び	へ び
こ る	こ る
た る	た る
す み	す み
が か	が か
な ら	な ら
と め	と め
ち ご	ち ご
き か	き か
か る	か る
と ら	と ら
わ け	わ け
ほ る	ほ る
す り	す り
ふ か	ふ か
み み	み み
に こ	に こ
ば ば	ば ば
か ぶ	か ぶ
ぼ く	ぼ く
す げ	す げ
は こ	は こ
よ り	よ り
ひ ひ	ひ ひ
か じ	か じ
か の	か の
か ら	か ら
つ く	つ く
ゆ る	ゆ る
そ ば	そ ば
そ く	そ く
し る	し る
み ぎ	み ぎ
と ぐ	と ぐ
た め	た め
く そ	く そ
だ つ	だ つ
ち ず	ち ず
は じ	は じ
き ば	き ば
よ め	よ め
べ ろ	べ ろ
に れ	に れ
と ほ	と ほ
か ね	か ね
さ ぎ	さ ぎ
ち ぶ	ち ぶ
に じ	に じ
と む	と む
の せ	の せ
げ じ	げ じ
に て	に て
せ み	せ み
す す	す す
ば か	ば か
わ に	わ に
み き	み き
よ も	よ も
に せ	に せ
り か	り か
さ ま	さ ま
た て	た て
じ し	じ し
べ そ	べ そ
ま て	ま て
さ わ	さ わ
め ず	め ず
く む	く む
へ り	へ り
わ し	わ し
な た	な た
ぼ し	ぼ し
な べ	な べ
す む	す む
き ね	き ね
の り	の り
し と	し と
ぎ じ	ぎ じ
ら く	ら く
や し	や し
か か	か か
ぎ ふ	ぎ ふ
は ら	は ら
ず る	ず る
し の	し の
も ち	も ち
し ば	し ば
ど の	ど の
よ そ	よ そ
て め	て め
け さ	け さ
と く	と く
こ め	こ め
き と	き と
は か	は か
き し	き し
そ で	そ で
ど こ	ど こ
や こ	や こ
だ す	だ す
し つ	し つ
よ こ	よ こ
さ し	さ し
き が	き が
し く	し く
べ ら	べ ら
ふ ね	ふ ね
つ な	つ な
ど ら	ど ら
さ す	さ す
じ そ	じ そ
む ぎ	む ぎ
さ き	さ き
く げ	く げ
ぬ る	ぬ る
べ し	べ し
な ぜ	な ぜ
ご く	ご く
ほ す	ほ す
わ れ	わ れ
た れ	た れ
つ れ	つ れ
か な	か な
ほ ほ	ほ ほ
は く	は く
り き	り き
わ く	わ く
が き	が き
ま る	ま る
ほ り	ほ り
わ て	わ て
ぬ ぐ	ぬ ぐ
こ く	こ く
く り	く り
じ ぼ	じ ぼ
び く	び く
れ つ	れ つ
す ぐ	す ぐ
ま こ	ま こ
つ る	つ る
よ む	よ む
む く	む く
し ま	し ま
な ま	な ま
つ ゆ	つ ゆ
ご ご	ご ご
り ろ	り ろ
で す	で す
か ゆ	か ゆ
ふ む	ふ む
ゆ か	ゆ か
ふ る	ふ る
む し	む し
け す	け す
は な	は な
ざ く	ざ く
か ぐ	か ぐ
そ れ	そ れ
た こ	た こ
ざ ら	ざ ら
ど や	ど や
な き	な き
と げ	と げ
こ す	こ す
は ぐ	は ぐ
ぼ や	ぼ や
よ ぶ	よ ぶ
も む	も む
ぶ た	ぶ た
な だ	な だ
は で	は で
す そ	す そ
か ぎ	か ぎ
す ぎ	す ぎ
び き	び き
む な	む な
ふ じ	ふ じ
ひ こ	ひ こ
び み	び み
こ し	こ し
む き	む き
か ひ	か ひ
す し	す し
は ぎ	は ぎ
す か	す か
た く	た く
ま く	ま く
ひ き	ひ き
つ が	つ が
か わ	か わ
ひ ら	ひ ら
た み	た み
は め	は め
と す	と す
そ の	そ の
つ ぐ	つ ぐ
な わ	な わ
か ず	か ず
ま ち	ま ち
つ や	つ や
か く	か く
な つ	な つ
よ は	よ は
は と	は と
し に	し に
ふ わ	ふ わ
は つ	は つ
つ ば	つ ば
ひ だ	ひ だ
き よ	き よ
わ ら	わ ら
に る	に る
ち び	ち び
ま か	ま か
か ま	か ま
は げ	は げ
ひ し	ひ し
そ る	そ る
と み	と み
や ぎ	や ぎ
し め	し め
む け	む け
こ む	こ む
ひ ざ	ひ ざ
そ つ	そ つ
や ま	や ま
や る	や る
ゆ ば	ゆ ば
ふ り	ふ り
も さ	も さ
そ ぐ	そ ぐ
つ て	つ て
が し	が し
ま た	ま た
や み	や み
の ど	の ど
