ɾ e̞ k̚ k a̠	ɾ e̞ k̚ k a̠
t a̠ i k a̠	t a̠ i k a̠
o̞ k ɯ̟ᵝ ɾ ɯ̟ᵝ	o̞ k ɯ̟ᵝ ɾ ɯ̟ᵝ
k a̠ i z ɨᵝ	k a̠ i z ɨᵝ
ɡʲ i ɡ ɯ̟̃ᵝ ɴ	ɡʲ i ɡ ɯ̟̃ᵝ ɴ
h o̞ t a̠ i	h o̞ t a̠ i
a̠ k a̠ ɕ i	a̠ k a̠ ɕ i
e̞ mʲ i k o̞	e̞ mʲ i k o̞
h o̞ k̚ k e̞	h o̞ k̚ k e̞
ɕ i h a̠ i	ɕ i h a̠ i
s a̠ e̞ ɾ ɯ̟ᵝ	s a̠ e̞ ɾ ɯ̟ᵝ
i b a̠ ɾ ɯ̟ᵝ	i b a̠ ɾ ɯ̟ᵝ
i m o̞ ɾʲ i	i m o̞ ɾʲ i
t ẽ̞ ŋʲ kʲ i	t ẽ̞ ŋʲ kʲ i
k ɯ̟ᵝ ɾ ɯ̟ᵝ i	k ɯ̟ᵝ ɾ ɯ̟ᵝ i
n ẽ̞ ɰ̃ ɕ i	n ẽ̞ ɰ̃ ɕ i
ɸ ɯ̟̃ᵝ m b o̞	ɸ ɯ̟̃ᵝ m b o̞
ɕ i m ẽ̞ ɴ	ɕ i m ẽ̞ ɴ
i ɰᵝ a̠ k ɯ̟ᵝ	i ɰᵝ a̠ k ɯ̟ᵝ
n e̞ ɾ a̠ ɯ̟ᵝ	n e̞ ɾ a̠ ɯ̟ᵝ
a̠ ɾ a̠ ɕ i	a̠ ɾ a̠ ɕ i
t o̞ ɕ ĩ ɴ	t o̞ ɕ ĩ ɴ
i ɾ e̞ k o̞	i ɾ e̞ k o̞
j a̠ ɾ ã̠ ɴ	j a̠ ɾ ã̠ ɴ
j o̞ k ẽ̞ ɴ	j o̞ k ẽ̞ ɴ
n ã̠ n t e̞	n ã̠ n t e̞
a̠ k ɯ̟ᵝ bʲ i	a̠ k ɯ̟ᵝ bʲ i
ɯ̟ᵝ k e̞ ɾ ɯ̟ᵝ	ɯ̟ᵝ k e̞ ɾ ɯ̟ᵝ
b a̠ m ẽ̞ ɴ	b a̠ m ẽ̞ ɴ
ɕ i p̚ p o̞	ɕ i p̚ p o̞
s ɨᵝ ɡ o̞ i	s ɨᵝ ɡ o̞ i
s ẽ̞ m p ɯ̟ᵝ	s ẽ̞ m p ɯ̟ᵝ
i b a̠ ɾ a̠	i b a̠ ɾ a̠
ɲ̟ i h õ̞ ɴ	ɲ̟ i h õ̞ ɴ
i t a̠ d e̞	i t a̠ d e̞
b ɯ̟̃ᵝ ŋ k o̞	b ɯ̟̃ᵝ ŋ k o̞
ɕ i z ẽ̞ ɴ	ɕ i z ẽ̞ ɴ
ɯ̟ᵝ t e̞ kʲ i	ɯ̟ᵝ t e̞ kʲ i
o̞ t o̞ m e̞	o̞ t o̞ m e̞
n e̞ ɡ a̠ o̞	n e̞ ɡ a̠ o̞
d͡z e̞ ɡ ẽ̞ ɴ	d͡z e̞ ɡ ẽ̞ ɴ
ɯ̟ᵝ ɕ i t͡s ɨᵝ	ɯ̟ᵝ ɕ i t͡s ɨᵝ
o̞ n o̞ ɾ e̞	o̞ n o̞ ɾ e̞
i n o̞ ɾʲ i	i n o̞ ɾʲ i
d a̠ i s ɨᵝ	d a̠ i s ɨᵝ
t ã̠ ɰ̃ s ɨᵝ	t ã̠ ɰ̃ s ɨᵝ
s õ̞ ŋʲ kʲ i	s õ̞ ŋʲ kʲ i
t e̞ m a̠ e̞	t e̞ m a̠ e̞
ɯ̟ᵝ m a̠ mʲ i	ɯ̟ᵝ m a̠ mʲ i
m ɯ̟ᵝ k a̠ e̞	m ɯ̟ᵝ k a̠ e̞
t a̠ i k o̞	t a̠ i k o̞
o̞ ɰᵝ a̠ ɾʲ i	o̞ ɰᵝ a̠ ɾʲ i
m a̠ d o̞ ɯ̟ᵝ	m a̠ d o̞ ɯ̟ᵝ
d͡ʑ i k a̠ i	d͡ʑ i k a̠ i
b o̞ s ẽ̞ ɴ	b o̞ s ẽ̞ ɴ
k o̞ e̞ ɾ ɯ̟ᵝ	k o̞ e̞ ɾ ɯ̟ᵝ
k o̞ kʲ ĩ ɴ	k o̞ kʲ ĩ ɴ
ɾ ã̠ ɰ̃ ɕ i	ɾ ã̠ ɰ̃ ɕ i
b ɯ̟̃ᵝ n ɾʲ i	b ɯ̟̃ᵝ n ɾʲ i
pʲ ĩ n t o̞	pʲ ĩ n t o̞
d͡z ɨᵝ t̚ t o̞	d͡z ɨᵝ t̚ t o̞
o̞ t o̞ n a̠	o̞ t o̞ n a̠
o̞ d o̞ s ɨᵝ	o̞ d o̞ s ɨᵝ
k ẽ̞ ŋ k a̠	k ẽ̞ ŋ k a̠
i s ɨᵝ z ɨᵝ	i s ɨᵝ z ɨᵝ
t o̞ z ã̠ ɴ	t o̞ z ã̠ ɴ
d a̠ ɕ ĩ ɴ	d a̠ ɕ ĩ ɴ
s e̞ m a̠ i	s e̞ m a̠ i
h a̠ k a̠ i	h a̠ k a̠ i
s a̠ i t a̠	s a̠ i t a̠
ɾ ã̠ ŋ ɡ o̞	ɾ ã̠ ŋ ɡ o̞
n e̞ a̠ ɡ e̞	n e̞ a̠ ɡ e̞
m e̞ t̚ t a̠	m e̞ t̚ t a̠
k a̠ n a̠ i	k a̠ n a̠ i
k a̠ ɾ ɯ̟ᵝ i	k a̠ ɾ ɯ̟ᵝ i
a̠ t a̠ ɕ i	a̠ t a̠ ɕ i
s o̞ p̚ p a̠	s o̞ p̚ p a̠
o̞ kʲ i t e̞	o̞ kʲ i t e̞
ɕ ĩ ɰ̃ ɕ i	ɕ ĩ ɰ̃ ɕ i
b a̠ k ẽ̞ ɴ	b a̠ k ẽ̞ ɴ
t a̠ o̞ s ɨᵝ	t a̠ o̞ s ɨᵝ
t o̞ t ã̠ ɴ	t o̞ t ã̠ ɴ
k ã̠ ɲ̟ d͡ʑ i	k ã̠ ɲ̟ d͡ʑ i
m e̞ ɯ̟ᵝ ɕ i	m e̞ ɯ̟ᵝ ɕ i
t͡ɕ ĩ ŋ k o̞	t͡ɕ ĩ ŋ k o̞
ɡ o̞ h ã̠ ɴ	ɡ o̞ h ã̠ ɴ
t ã̠ m p o̞	t ã̠ m p o̞
a̠ b a̠ ɾ a̠	a̠ b a̠ ɾ a̠
b ɯ̟̃ᵝ ŋ ɡ o̞	b ɯ̟̃ᵝ ŋ ɡ o̞
m a̠ ɡ ã̠ ɴ	m a̠ ɡ ã̠ ɴ
a̠ ɡ e̞ h a̠	a̠ ɡ e̞ h a̠
t o̞ k ɯ̟ᵝ i	t o̞ k ɯ̟ᵝ i
d ẽ̞ ɰ̃ ɰᵝ a̠	d ẽ̞ ɰ̃ ɰᵝ a̠
k a̠ t a̠ i	k a̠ t a̠ i
ɰᵝ a̠ ɾ ɯ̟ᵝ i	ɰᵝ a̠ ɾ ɯ̟ᵝ i
o̞ ɲ̟ i bʲ i	o̞ ɲ̟ i bʲ i
a̠ j ɯ̟ᵝ m ɯ̟ᵝ	a̠ j ɯ̟ᵝ m ɯ̟ᵝ
e̞ ç i m e̞	e̞ ç i m e̞
ɡ a̠ i k a̠	ɡ a̠ i k a̠
o̞ h e̞ j a̠	o̞ h e̞ j a̠
a̠ z ɨᵝ kʲ i	a̠ z ɨᵝ kʲ i
a̠ ɾ ɯ̟ᵝ ʑ i	a̠ ɾ ɯ̟ᵝ ʑ i
i t e̞ z a̠	i t e̞ z a̠
i s a̠ t͡s ɨᵝ	i s a̠ t͡s ɨᵝ
mʲ i t a̠ i	mʲ i t a̠ i
kʲ i ʑ ĩ ɴ	kʲ i ʑ ĩ ɴ
n e̞ ɡ a̠ i	n e̞ ɡ a̠ i
s ẽ̞ ɲ̟ d͡ʑ i	s ẽ̞ ɲ̟ d͡ʑ i
d͡ʑ i ʑ o̞	d͡ʑ i ʑ o̞
a̠ k a̠ ɾʲ i	a̠ k a̠ ɾʲ i
b a̠ ɾ ẽ̞ ɴ	b a̠ ɾ ẽ̞ ɴ
bʲ i d ẽ̞ ɴ	bʲ i d ẽ̞ ɴ
k ã̠ ŋ k e̞	k ã̠ ŋ k e̞
ɸ ɯ̟ᵝ k ɯ̟ᵝ i	ɸ ɯ̟ᵝ k ɯ̟ᵝ i
a̠ t a̠ ɡ o̞	a̠ t a̠ ɡ o̞
d͡ʑ i ɾ õ̞ ɴ	d͡ʑ i ɾ õ̞ ɴ
t ẽ̞ ɰ̃ ɕ i	t ẽ̞ ɰ̃ ɕ i
h ã̠ ŋ k a̠	h ã̠ ŋ k a̠
e̞ s a̠ ɕ i	e̞ s a̠ ɕ i
a̠ kʲ i j a̠	a̠ kʲ i j a̠
k ã̠ m b ɯ̟ᵝ	k ã̠ m b ɯ̟ᵝ
a̠ b ɯ̟ᵝ ɾ a̠	a̠ b ɯ̟ᵝ ɾ a̠
k o̞ː z a̠	k o̞ː z a̠
kʲ i ẽ̞ ɴ	kʲ i ẽ̞ ɴ
kʲ i ɾ o̞ː	kʲ i ɾ o̞ː
d o̞ː k a̠	d o̞ː k a̠
i t ẽ̞ ɴ	i t ẽ̞ ɴ
i d a̠ i	i d a̠ i
t o̞ː s ɨᵝ	t o̞ː s ɨᵝ
h o̞ː k o̞	h o̞ː k o̞
j o̞ s e̞ː	j o̞ s e̞ː
o̞ i t e̞	o̞ i t e̞
i t o̞ i	i t o̞ i
t o̞ː j a̠	t o̞ː j a̠
i k̚ k o̞	i k̚ k o̞
t o̞ː ɾ ɯ̟ᵝ	t o̞ː ɾ ɯ̟ᵝ
ɯ̟ᵝ s ɨᵝ i	ɯ̟ᵝ s ɨᵝ i
ẽ̞ ŋ ɡ o̞	ẽ̞ ŋ ɡ o̞
t e̞ː ɕ i	t e̞ː ɕ i
k a̠ ʑ ɨᵝ	k a̠ ʑ ɨᵝ
k o̞ t e̞ː	k o̞ t e̞ː
t e̞ː ɡʲ i	t e̞ː ɡʲ i
õ̞ ɰ̃ s o̞	õ̞ ɰ̃ s o̞
ɕ i ʑ o̞	ɕ i ʑ o̞
t͡s ɨᵝː ɰᵝ a̠	t͡s ɨᵝː ɰᵝ a̠
j a̠ ɾ o̞ː	j a̠ ɾ o̞ː
s a̠ k o̞ː	s a̠ k o̞ː
kʲ i d o̞ː	kʲ i d o̞ː
k o̞ː ɸ ɯ̟ᵝ	k o̞ː ɸ ɯ̟ᵝ
a̠ o̞ b a̠	a̠ o̞ b a̠
t͡s ɨᵝː ɾ o̞	t͡s ɨᵝː ɾ o̞
ɯ̟ᵝ t o̞ i	ɯ̟ᵝ t o̞ i
ɡ o̞ h o̞ː	ɡ o̞ h o̞ː
s a̠ d o̞ː	s a̠ d o̞ː
ɡ e̞ d o̞ː	ɡ e̞ d o̞ː
ɡ o̞ ɯ̟̃ᵝ ɴ	ɡ o̞ ɯ̟̃ᵝ ɴ
k a̠ ĩ ɴ	k a̠ ĩ ɴ
kʲ i h o̞ː	kʲ i h o̞ː
ɕ o̞ k ɯ̟ᵝ	ɕ o̞ k ɯ̟ᵝ
h e̞ː k a̠	h e̞ː k a̠
bʲ i s e̞ː	bʲ i s e̞ː
d͡ʑ ɨᵝ ç i	d͡ʑ ɨᵝ ç i
ɸ ɯ̟ᵝ ʑ o̞	ɸ ɯ̟ᵝ ʑ o̞
d͡z ɨᵝ n o̞ː	d͡z ɨᵝ n o̞ː
ɸ ɯ̟ᵝ j ɯ̟ᵝː	ɸ ɯ̟ᵝ j ɯ̟ᵝː
k a̠ t o̞ː	k a̠ t o̞ː
h õ̞ mː a̠	h õ̞ mː a̠
t õ̞ mː a̠	t õ̞ mː a̠
a̠ k a̠ i	a̠ k a̠ i
m e̞ː t͡ɕ i	a̠ k e̞ t͡ɕ i
s o̞ː kʲ i	s o̞ː kʲ i
kʲ i j o̞ː	kʲ i j o̞ː
m a̠ n e̞	m a̠ n e̞ ɾ ɯ̟ᵝ
ɯ̟̃ᵝ ŋ k o̞	ɯ̟̃ᵝ ŋ k o̞
ç i ɕː i	ç i ɕː i
kʲ i n o̞ː	kʲ i n o̞ː
i ɰᵝ a̠ o̞	i ɰᵝ a̠ o̞
ɕ i ɸ ɯ̟ᵝː	ɕ i ɸ ɯ̟ᵝː
m e̞ː ɕ i	m e̞ː ɕ i
mʲ a̠ k ɯ̟ᵝ	mʲ a̠ k ɯ̟ᵝ
k a̠ i i	k a̠ i i
ɕ o̞ kʲ i	ɕ o̞ kʲ i
a̠ s õ̞ ɴ	a̠ s õ̞ ɴ
i k ẽ̞ ɴ	i k ẽ̞ ɴ
j o̞ː k a̠	j o̞ː k a̠
s e̞ː ɡ ɯ̟ᵝ	s e̞ː ɡ ɯ̟ᵝ
ɯ̟ᵝ k õ̞ ɴ	ɯ̟ᵝ k õ̞ ɴ
b a̠ ɕ o̞	b a̠ ɕ o̞
ɡ ɯ̟ᵝ s e̞ː	ɡ ɯ̟ᵝ s e̞ː
s e̞ː ʑ i	s e̞ː ʑ i
ɲ̟ i o̞ i	ɲ̟ i o̞ i
t͡s ɨᵝ ɡ o̞ː	t͡s ɨᵝ ɡ o̞ː
a̠ i b ɯ̟ᵝ	a̠ i b ɯ̟ᵝ
k ɯ̟ᵝ d o̞ː	k ɯ̟ᵝ d o̞ː
ɡ a̠ ɾ o̞ː	ɡ a̠ ɾ o̞ː
ɕ o̞ s ɨᵝ	ɕ o̞ s ɨᵝ
ẽ̞ ɰ̃ s o̞	ẽ̞ ɰ̃ s o̞
bʲ i j o̞ː	bʲ i j o̞ː
mʲ i a̠ i	mʲ i a̠ i
a̠ i n a̠	a̠ i n a̠
ɸ ɯ̟ᵝ ɕ a̠	ɸ ɯ̟ᵝ ɕ a̠
j o̞ː ʑ i	j o̞ː ʑ i
ç i b o̞ː	ç i b o̞ː
s o̞ s ɨᵝː	s o̞ s ɨᵝː
k ɯ̟ᵝ ɸ ɯ̟ᵝː	k ɯ̟ᵝ ɸ ɯ̟ᵝː
m ɯ̟ᵝ s o̞ː	m ɯ̟ᵝ s o̞ː
d͡ʑ a̠ m a̠	d͡ʑ a̠ m a̠
b a̠ s e̞ː	b a̠ s e̞ː
d o̞ː s e̞	d o̞ː s e̞
ç i ɯ̟̃ᵝ ɴ	ç i ɯ̟̃ᵝ ɴ
ɕ i m e̞ː	ɕ i m e̞ː
ɡ e̞ː ɡ o̞	ɡ e̞ː ɡ o̞
õ̞ m b ɯ̟ᵝ	õ̞ m b ɯ̟ᵝ
o̞ s a̠ e̞	o̞ s a̠ e̞
ɡʲ i ĩ ɴ	ɡʲ i ĩ ɴ
s e̞ː ɡʲ i	s e̞ː ɡʲ i
d ã̠ nː a̠	d ã̠ nː a̠
a̠ ɾ a̠ i	a̠ ɾ a̠ i
m o̞ː s ɨᵝ	m o̞ː s ɨᵝ
m o̞ː ɕ i	m o̞ː ɕ i
ɰᵝ a̠ s o̞ː	ɰᵝ a̠ s o̞ː
t o̞ː d o̞	t o̞ː d o̞
k o̞ː k o̞	k o̞ː k o̞
j o̞ s o̞ː	j o̞ s o̞ː
i h ã̠ ɴ	i h ã̠ ɴ
ɕ ɨᵝ t o̞	ɕ ɨᵝ t o̞
m e̞ː ɾ o̞	m e̞ː ɾ o̞
k ɯ̟ᵝ ɾ o̞ː	k ɯ̟ᵝ ɾ o̞ː
ɾ e̞ː d o̞	ɾ e̞ː d o̞
ɾ o̞ː t o̞	ɾ o̞ː t o̞
k a̠ ʑ o̞	k a̠ ʑ o̞
a̠ o̞ ɡ ɯ̟ᵝ	a̠ o̞ ɡ ɯ̟ᵝ
s o̞ s e̞ː	s o̞ s e̞ː
d͡ʑ ɨᵝ ɸ ɯ̟ᵝ	d͡ʑ ɨᵝ ɸ ɯ̟ᵝ
k a̠ h e̞ː	k a̠ h e̞ː
j ɯ̟ᵝː ɰᵝ a̠	j ɯ̟ᵝː ɰᵝ a̠
i k ã̠ ɴ	i k ã̠ ɴ
k a̠ ɕ o̞	k a̠ ɕ o̞
b o̞ː d o̞	b o̞ː d o̞
ɾ o̞ s o̞ː	ɾ o̞ s o̞ː
ɲ̟ ĩ mː ɯ̟ᵝ	ɲ̟ ĩ mː ɯ̟ᵝ
ɡ e̞ k o̞ː	ɡ e̞ k o̞ː
t ẽ̞ ɰ̃ i	t ẽ̞ ɰ̃ i
ç a̠ k ɯ̟ᵝ	ç a̠ k ɯ̟ᵝ
ɡʲ a̠ ɸ ɯ̟ᵝ	ɡʲ a̠ ɸ ɯ̟ᵝ
k o̞ ɕ o̞	k o̞ ɕ o̞
ɾ o̞ t e̞ː	ɾ o̞ t e̞ː
j o̞ː ɡ ɯ̟ᵝ	j o̞ː ɡ ɯ̟ᵝ
t o̞ː b ɯ̟ᵝ	t o̞ː b ɯ̟ᵝ
k ã̠ ɰ̃ i	k ã̠ ɰ̃ i
j ɯ̟ᵝ ẽ̞ ɴ	j ɯ̟ᵝ ẽ̞ ɴ
d o̞ː kʲ i	d o̞ː kʲ i
d͡ʑ ĩ ɰ̃ i	d͡ʑ ĩ ɰ̃ i
m ɯ̟ᵝ t͡s ɨᵝː	m ɯ̟ᵝ t͡s ɨᵝː
h e̞ː ɕ i	h e̞ː ɕ i
h o̞ ɾ o̞ː	h o̞ ɾ o̞ː
h o̞ h e̞ː	h o̞ h e̞ː
h o̞ː k a̠	h o̞ː k a̠
d o̞ a̠ i	d o̞ a̠ i
s e̞ː b ɯ̟ᵝ	s e̞ː b ɯ̟ᵝ
ɕ i h e̞ː	ɕ i h e̞ː
ɾ e̞ː ɕ i	ɾ e̞ː ɕ i
t͡ɕ i ʑ o̞	t͡ɕ i ʑ o̞
s e̞ː j a̠	s e̞ː j a̠
h o̞ z e̞ː	h o̞ z e̞ː
k o̞ t͡ɕ a̠	k o̞ t͡ɕ a̠
ɡ a̠ ɡ o̞ː	ɡ a̠ ɡ o̞ː
a̠ t͡s ɨᵝ i	a̠ t͡s ɨᵝ i
s e̞ː t͡ɕ i	s e̞ː t͡ɕ i
pʲ i ẽ̞ ɴ	pʲ i ẽ̞ ɴ
ɸ ɯ̟ᵝ t o̞ː	ɸ ɯ̟ᵝ t o̞ː
ɾ a̠ i ɯ̟ᵝ	ɾ a̠ i ɯ̟ᵝ
a̠ i b o̞	a̠ i b o̞
k o̞ː ɾʲ i	k o̞ː ɾʲ i
ɸ ɯ̟ᵝː d o̞	ɸ ɯ̟ᵝː d o̞
h o̞ː ɡ a̠	h o̞ː ɡ a̠
ɾ a̠ t e̞ː	ɾ a̠ t e̞ː
ɯ̟ᵝ o̞ z a̠	ɯ̟ᵝ o̞ z a̠
s o̞ː ɡʲ i	s o̞ː ɡʲ i
ɾ e̞ː ʑ i	ɾ e̞ː ʑ i
ɾʲ i k e̞ː	ɾʲ i k e̞ː
ĩ m b ɯ̟ᵝ	ĩ m b ɯ̟ᵝ
ɰᵝ a̠ m e̞ː	ɰᵝ a̠ m e̞ː
h o̞ː ç i	h o̞ː ç i
ç iː kʲ i	ç iː kʲ i
kʲ i ɡ ɯ̟ᵝː	kʲ i ɡ ɯ̟ᵝː
n e̞ ɯ̟ᵝ o̞	n e̞ ɯ̟ᵝ o̞
ɾʲ i j ɯ̟ᵝː	ɾʲ i j ɯ̟ᵝː
j ɯ̟ᵝː ɡʲ i	j ɯ̟ᵝː ɡʲ i
kʲ o̞ k a̠	kʲ o̞ k a̠
d͡ʑ i ɕ o̞	d͡ʑ i ɕ o̞
i s ẽ̞ ɴ	i s ẽ̞ ɴ
d o̞ː ɡʲ i	d o̞ː ɡʲ i
k õ̞ ɰ̃ i	k õ̞ ɰ̃ i
ɕ iː n a̠	ɕ iː n a̠
k o̞ m e̞ː	k o̞ m e̞ː
ç i d o̞ː	ç i d o̞ː
j o̞ m e̞ː	j o̞ m e̞ː
