s u n	s u n
c ú n	c ú n
n ầ y	n ầ y
l i a	l i a
h ỏ i	h ỏ i
t o à	t o à
n g ộ	n g ộ
h a o	h a o
v e n	v e n
x ă m	s ă m
d á n	d á n
d ỏ m	d ỏ m
r ử a	r ử a
l ỏ m	l ỏ m
h ê n	h ê n
d ớ t	r ớ t
r ủ i	r ủ i
n á t	n á t
s ư a	s ư a
d ắ t	r ắ t
d a o	d a o
h ẩ y	h ẩ y
q u ỳ	q u ỳ
n u y	n u y
x é m	x é m
g ả y	g ả y
n í u	n í u
c ắ p	c ắ p
c ử a	c ử a
n ê n	n ê n
l u i	l u i
h ồ n	h ồ n
h ấ t	h ấ t
t i n	t i n
n g ồ i	n g ồ i
d ú m	d ú m
s ố t	s ố t
g à n	g à n
h à n	h à n
s a n	s a n
c à n	c à n
l â y	l â y
x à i	s à i
h ò m	h ò m
c ứ u	c ứ u
s ớ m	s ớ m
s í t	s í t
s ả i	s ả i
n g ù i	n g ù i
t r á n	t r á n
n h ò m	n h ò m
t r ố n	t r ố n
n h e o	n h e o
n h ứ c	n h ứ c
t r ă m	t r ă m
t h ê u	t h ê u
t r á p	t r á p
p h ẫ u	p h ẫ u
p h ố i	p h ố i
g i ũ a	r ũ a
k h a i	k h a i
t r ả i	c h ả i
k h ả i	k h ả i
t í c h	t í c h
c h ú t	t r ú t
t h è m	t h è m
l à n g	l à n g
k ẻ n g	k ẻ n g
c h ò i	c h ò i
c à n g	c à n g
s ừ n g	s ừ n g
p h ê n	p h ê n
t r ù n	t r ù n
v í c h	v í c h
n g o i	n g o i
p h a u	p h a u
n h ă m	n h ă m
n h í p	n h í p
v ầ n g	v ầ n g
n g ắ t	n g ắ t
k h é p	k h é p
t h â m	t h â m
t h ấ m	t h ấ m
p h i n	p h i n
n h ì n	n h ì n
t r ò n	t r ò n
c h à i	c h à i
n g ấ m	n g ấ m
k h a n	k h a n
c h ớ m	c h ớ m
c h u ỳ	c h u ỳ
n g ô i	n g ô i
c h o a	c h o a
t h u ỷ	t h u ỷ
p h à m	p h à m
k e n g	k e n g
n g á i	n g á i
t h u n	t h u n
n h ấ m	n h ấ m
p h ễ u	p h ễ u
c h ú i	c h ú i
c h ư a	c h ư a
t r ê n	t r ê n
c h ò m	c h ò m
l á n g	l á n g
l ừ n g	l ừ n g
l ắ n g	l ắ n g
t h u ê	t h u ê
c h ù i	c h ù i
t h ả i	t h ả i
k h ó m	k h ó m
n g ừ a	n g ừ a
n h ó t	n h ó t
n h ẫ n	n h ẫ n
n h ằ m	n h ằ m
k h o á	k h o á
r a n g	d a n g
n g ầ m	n g ầ m
t à n g	t à n g
k h á i	k h á i
n g ủ m	n g ủ m
c h ắ t	c h ắ t
g i ả o	g i ả o
n h ó n	n h ó n
k i n h	k i n h
p h ố t	p h ố t
t h ă m	t h ă m
t r ầ u	t r ầ u
k h ớ p	k h ớ p
k h á m	k h á m
g i e o	r e o
n g ó t	n g ó t
p h ú t	p h ú t
n h a u	n h a u
t r ĩ u	t r ĩ u
l ĩ n h	l ĩ n h
k h e n	k h e n
t r à n	t r à n
d ử n g	d ử n g
n h ó m	n h ó m
g i ầ y	r ầ y
k h é o	k h é o
n h é o	n h é o
c h ớ p	c h ớ p
t r a u	t r a u
c h ứ a	c h ứ a
v à n g	v à n g
g i ữ a	r ữ a
l ử n g	l ử n g
k h ẩ u	k h ẩ u
g i ầ u	r ầ u
t h ê m	t h ê m
l i n h	l i n h
t r ù m	t r ù m
t h ố i	t h ố i
c h á u	t r á u
t h ủ m	t h ủ m
l ư n g	l ư n g
g h e n	g h e n
k h ă n	k h ă n
g i á y	r á y
t h ừ a	t h ừ a
c h ó i	c h ó i
t h ô i	t h ô i
n g ừ n g	n g ừ n g
g i à n g	r à n g
t h á n g	t h á n g
t r á n g	t r á n g
p h ẳ n g	p h ẳ n g
c h í c h	t r í c h
c h ă n g	t r ă n g
t r ắ n g	t r ắ n g
t h í c h	t h í c h
n g ẩ n g	n g ẩ n g
c h ỉ n h	c h ỉ n h
n h ỉ n h	n h ỉ n h
t r ả n g	t r ả n g
c h i n h	t r i n h
n h ã n g	n h ã n g
n g h í a	n g h í a
t h a n g	t h a n g
n g h è o	n g h è o
k h í c h	k h í c h
g i ả n g	g i ả n g
p h í c h	p h í c h
n g h ẽ n	n g h ẽ n
x o o n g	x o o n g
t r a n g	t r a n g
c h á n	t r á n
g i ả m	g i ả m
p h ổ i	p h ổ i
n h í m	n h í m
m ì n h	m ì n h
n h í c h	n h í c h
g i á n g	d á n g
n h a n g	n h a n g
c h ừ n g	t r ừ n g
n g a n g	n g a n g
t h ă n g	t h ă n g
n g ư n g	n g ư n g
t r i n h	t r i n h
c h à n g	t r à n g
n g h é n	n g h é n
t r ứ n g	t r ứ n g
g i ă n g	r ă n g
n g h ĩ a	n g h ĩ a
t h í n h	t h í n h
c h ứ n g	t r ứ n g
k h á c	k h á c
t r ì n h	t r ì n h
t r í c h	t r í c h
k h á n g	k h á n g
n g h ê u	n g h ê u
c h ằ n g	c h ằ n g
t h ẳ n g	t h ẳ n g
c h ẳ n g	c h ẳ n g
n g h ì m	n g h ì m
p h a n g	p h a n g
c h ư n g	c h ư n g
t r à n g	t r à n g
k h i n h	k h i n h
t h ằ n g	t h ằ n g
p h ả n	p h ả n
n g à i	n g à i
n á n g	n á n g
d ư n g	d ư n g
n g ử i	n g ử i
g i ấ y	d ấ y
l ẵ n g	l ẵ n g
t h í m	t h í m
n h é t	n h é t
m o ó c	m o ó c
d i n h	d i n h
c h ú a	c h ú a
n í c h	n í c h
c á n g	c á n g
t h o n	t h o n
c h ắ p	c h ắ p
n h ẵ n	n h ẵ n
c h ử i	c h ử i
t r ê u	t r ê u
n g á n	n g á n
g ắ n g	g ắ n g
k í c h	k í c h
t h o i	t h o i
c h á i	t r á i
t h ấ t	t h ấ t
n h á p	n h á p
g i a i	d a i
c h è n	c h è n
t h ắ t	t h ắ t
g h i m	g h i m
n h o i	n h o i
r í c h	r í c h
t h ì a	t h ì a
t á n g	t á n g
t h ắ p	t h ắ p
g i ả i	g i ả i
n h ấ c	n h ấ c
h á n g	h á n g
t h ơ m	t h ơ m
t h ù a	t h ù a
c h ù n	t r ù n
l ã n g	l ã n g
k h ấ u	k h ấ u
g i à y	d à y
c h u m	t r u m
p h u y	p h u y
t h ấ u	t h ấ u
t h ề m	t h ề m
t h ấ y	t h ấ y
t h ố t	t h ố t
t ư n g	t ư n g
d í n h	d í n h
g i à n	d à n
k h a y	k h a y
c h u a	c h u a
p h í m	p h í m
c h ấ n	t r ấ n
n g u y	n g u y
n g ớ t	n g ớ t
n g â y	n g â y
k h í a	k h í a
n g ờ i	n g ờ i
c ả n g	c ả n g
t h ố n	t h ố n
n g ầ n	n g ầ n
g i ấ m	r ấ m
c h ừ a	c h ừ a
n h ũ n	n h ũ n
n g ô n	n g ô n
t h ẩ y	t h ẩ y
g i u n	r u n
k h ả o	k h ả o
t h á i	t h á i
n h ả y	n h ả y
p h ẩ m	p h ẩ m
n g a o	n g a o
p h ế t	p h ế t
n h ờ i	n h ờ i
n g ắ n	n g ắ n
t h ờ i	t h ờ i
n ừ n g	n ừ n g
n g h ẹ	n g h ẹ
n h ắ n	n h ắ n
g i ú p	r ú p
t r ầ n	t r ầ n
k h ê u	k h ê u
c h í p	c h í p
c h ồ m	c h ồ m
p h ô i	p h ô i
t h ẳ m	t h ẳ m
n g ứ a	n g ứ a
c h a y	c h a y
n h á c	n h á c
n h à i	n h à i
t r ẩ u	t r ẩ u
c ă n g	c ă n g
g i ỏ i	r ỏ i
c h è o	c h è o
n h ớ p	n h ớ p
k h ó i	k h ó i
n h ấ n	n h ấ n
p h a n	p h a n
g i ằ m	r ằ m
n g ấ t	n g ấ t
n g á o	n g á o
k h ứ a	k h ứ a
g i á n	d á n
k h o é	k h o é
k h ắ c	k h ắ c
h à n g	h à n g
c h á o	t r á o
t h ớ t	t h ớ t
p h è o	p h è o
v ă n g	v ă n g
c h ế t	c h ế t
t h â u	t h â u
n â n g	n â n g
n h ẩ m	n h ẩ m
c h a u	t r a u
c h ứ c	c h ứ c
g i ớ i	r ớ i
t ỉ n h	t ỉ n h
c h é m	c h é m
t h á c	t h á c
p h í a	p h í a
c ẳ n g	c ẳ n g
c h à m	t r à m
c h ó t	t r ó t
m ừ n g	m ừ n g
t r ắ m	t r ắ m
p h â n	p h â n
n h á t	n h á t
t r ầ m	t r ầ m
k h ô i	k h ô i
g i á o	r á o
n h é p	n h é p
n à n g	n à n g
n h ổ m	n h ổ m
p h á t	p h á t
c h á y	c h á y
t h ả o	t h ả o
c h ồ n	t r ồ n
t r â m	t r â m
p h á p	p h á p
n h ú m	n h ú m
k h o e	k h o e
g i ò n	g i ò n
k h à n	k h à n
t h u i	t h u i
n g à y	n g à y
n h á o	n h á o
t r ẫ m	t r ẫ m
p í c h	p í c h
k h u i	k h u i
t r ấ n	t r ấ n
g i ã y	d ã y
n g ẩ n	n g ẩ n
t i n h	t i n h
n g a i	n g a i
n h á i	n h á i
n g o n	n g o n
n h ằ n	n h ằ n
n h ă n	n h ă n
p h u n	p h u n
c h ắ n	c h ắ n
g i ờ i	r ờ i
k h á t	k h á t
t ă n g	t ă n g
k h â u	k h â u
t h a n	t h a n
c h ì a	c h ì a
n h ấ p	n h ấ p
p h á i	p h á i
m a n g	m a n g
k h é t	k h é t
c h ố i	c h ố i
g i à u	r à u
p h ù n	p h ù n
m i n h	m i n h
k h ơ i	k h ơ i
c h é p	c h é p
n ă n g	n ă n g
x è n g	x è n g
n g ấ y	n g ấ y
c h ứ t	c h ứ t
c h ô n	c h ô n
s í n h	s í n h
c h e o	c h e o
m à n g	m à n g
n h ầ y	n h ầ y
k h á y	k h á y
t h e n	t h e n
t r á o	t r á o
p h è n	p h è n
c h ả i	c h ả i
t h a y	t h a y
x ă n g	x ă n g
g ă n g	g ă n g
t h o ả	t h o ả
c h ắ c	c h ắ c
p h ủ i	p h ủ i
c h ả y	c h ả y
g i ã i	d ã i
n h â m	n h â m
n a n g	n a n g
c h à o	t r à o
g i ă m	r ă m
t r e o	c h e o
n g ó n	n g ó n
p h ớ i	p h ớ i
t h ứ c	t h ứ c
t r ú t	t r ú t
m ả n g	m ả n g
t r a o	t r a o
n g ớ p	n g ớ p
n h ô m	n h ô m
c ứ n g	c ứ n g
t a n g	t a n g
c h ó p	c h ó p
g i ò i	r ò i
t r ể n	t r ể n
c h ả o	c h ả o
g i ẫ m	d ẫ m
t h ầ u	t h ầ u
h ử n g	h ử n g
n g h ị	n g h ị
t r à m	t r à m
p h e n	p h e n
s a n g	s a n g
c h í n	t r í n
c h ù m	t r ù m
p h ầ n	p h ầ n
g h é t	g h é t
c h á t	t r á t
v ắ n g	v ắ n g
n g ò i	n g ò i
n g a y	n g a y
c h ữ a	c h ữ a
p h á c	p h á c
c h ù a	c h ù a
t r ắ c	c h ắ c
h ã n g	h ã n g
t h á p	t h á p
t h ồ n	t h ồ n
t h ô n	t h ô n
d á n g	d á n g
c h â u	c h â u
c h ấ t	t r ấ t
c h ấ m	c h ấ m
t h ổ i	t h ổ i
g i ã n	g i ã n
t h ầ y	t h ầ y
t r ầ y	t r ầ y
p h ẩ y	p h ẩ y
t r ó i	c h ó i
c h ẽ n	c h ẽ n
g h é p	g h é p
t h á o	t h á o
v a n g	v a n g
t h u ế	t h u ế
c h ử a	c h ử a
n g a n	n g a n
c h ỏ m	c h ỏ m
k h o ả	k h o ả
t ả n g	t ả n g
p h é p	p h é p
x i n h	s i n h
d a n g	d a n g
t r á i	t r á i
g o l f	g ô n
g i ầ m	r ầ m
k ì n h	k ì n h
t h ì n	t h ì n
c h ấ y	c h ấ y
n g á p	n g á p
t h i u	t h i u
t h ọ	t h ọ
s à n g	s à n g
k h u m	k h u m
n g o a	n g o a
k h o a	k h o a
t h ú i	t h ú i
n g ơ i	n g ơ i
n h à m	n h à m
k í n h	k í n h
n g à n	n g à n
c h ẵ n	c h ẵ n
g i a m	r a m
t ì n h	t ì n h
t h é p	t h é p
r ắ n	r ắ n
n e m	n e m
n à i	n à i
s á n	s á n
l a i	l a i
g ầ m	g ầ m
d ă m	r ă m
l ó t	l ó t
r a u	r a u
m à u	m à u
h ú p	h ú p
c á u	c á u
k ề n	k ề n
n ồ i	n ồ i
t ẩ n	t ẩ n
h ả o	h ả o
g ù i	g ù i
g o m	g o m
m ầ u	m ầ u
n ả i	n ả i
v ố n	v ố n
m á t	m á t
s i m	s i m
c ú t	c ú t
n ế m	n ế m
s ứ a	s ứ a
m o a	m o a
s ắ c	s ắ c
q u <<unk>>	q u <unk>
h à u	h à u
c ấ y	c ấ y
d à n	d à n
h ù a	h ù a
ắ p	ắ p
r ệ	r ệ
đ á	đ á
b ề	b ề
đ i	đ i
ă n	ă n
b à	b à
đ ẻ	đ ẻ
s ự	s ự
r ạ	r ạ
á i	á i
đ ò	đ ò
t ộ	t ộ
đ ớ	đ ớ
r ộ	r ộ
ớ n	ớ n
ứ c	ứ c
n ả y	n ả y
c ọ	c ọ
ỉ n	ỉ n
đ ể	đ ể
k ệ	k ệ
đ ồ	đ ồ
ầ m	ầ m
l ẻ n	l ẻ n
m ề m	m ề m
d à y	d à y
r á i	d á i
v ẫ n	v ẫ n
m o l	m o l
l ô i	l ô i
d ì m	d ì m
s á o	s á o
v ô n	v ô n
t ứ c	t ứ c
x ả y	x ả y
t u ế	t u ế
x á o	s á o
s ô i	x ô i
v á i	v á i
n ề n	n ề n
h ầ u	h ầ u
t e m	t e m
g ắ p	g ắ p
s ở n	s ở n
l ẩ n	l ẩ n
n ô m	n ô m
m ó t	m ó t
v ư u	v ư u
l ấ n	l ấ n
s ủ a	s ủ a
l ê n	l ê n
t ê n	t ê n
n ô i	n ô i
t ó m	t ó m
k è n	k è n
n a o	n a o
m ú a	m ú a
d ã y	d ã y
c ấ t	c ấ t
g a i	g a i
n o i	n o i
l ò n	l ò n
v ẫ y	v ẫ y
m o i	m o i
d ứ t	r ứ t
r ầ u	r ầ u
n u i	n u i
s à n	s à n
d ỗ i	r ỗ i
h ơ n	h ơ n
á n g	á n g
s ả o	x ả o
c a i	c a i
n é p	n é p
g ằ n	g ằ n
t á i	t á i
m ắ m	m ắ m
v à i	v à i
k e n	k e n
r ế t	r ế t
l à n	l à n
ấ u	ấ u
h ử i	h ử i
n é t	n é t
s ê n	s ê n
t h ụ	t h ụ
l ấ m	l ấ m
h a m	h a m
l ú n	l ú n
s ư u	s ư u
c ú i	c ú i
l ằ n	l ằ n
s ắ p	s ắ p
s ấ y	s ấ y
h í t	h í t
r ê u	r ê u
m ứ t	m ứ t
v ị	v ị
ỉ m	ỉ m
đ ỏ	đ ỏ
b ú	b ú
b ĩ	b ĩ
l ộ	l ộ
ó t	ó t
b é	b é
đ ổ	đ ổ
b ỏ	b ỏ
ủ a	ủ a
l ự	l ự
v ụ	v ụ
đ ô	đ ô
m ẹ	m ẹ
b i	b i
b ì	b ì
e o	e o
x ị	x ị
b ê	b ê
đ ờ	đ ờ
a i	a i
ấ n	ấ n
l ọ	l ọ
ừ a	ừ a
o m	o m
a m	a m
đ a	đ a
đ ù	đ ù
b ổ	b ổ
đ ơ	đ ơ
l ạ	l ạ
b u	b u
đ ả	đ ả
b ù	b ù
n ợ	n ợ
c ự	c ự
ồ n	ồ n
b è	b è
ủ i	ủ i
t ạ	t ạ
ẩ m	ẩ m
ù n	ù n
đ ố	đ ố
d ạ	r ạ
b ư	b ư
đ e	đ e
ú i	ú i
a o	a o
s ợ	s ợ
t ự	t ự
ớ t	ớ t
ô m	ô m
á c	á c
v ợ	v ợ
ô n	ô n
l ệ	l ệ
i m	i m
b ể	b ể
é t	é t
m ạ	m ạ
e m	e m
o à	o à
b ồ	b ồ
d ự	d ự
i u	i u
c ộ	c ộ
đ ề	đ ề
h ẹ	h ẹ
d ụ	d ụ
c ạ	c ạ
h ộ	h ộ
á t	á t
ấ t	ấ t
đ ỡ	đ ỡ
ê m	ê m
ừ m	ừ m
ú p	ú p
b e	b e
ú a	ú a
v ạ	v ạ
b ế	b ế
đ ỗ	đ ỗ
à o	à o
t ệ	t ệ
ẵ m	ẵ m
ơ n	ơ n
ố p	ố p
a u	a u
ỉ a	ỉ a
é c	é c
ú t	ú t
ẩ u	ẩ u
ả i	ả i
n ụ	n ụ
a n	a n
đ u	đ u
m ệ	m ệ
đ ĩ	đ ĩ
g ạ	g ạ
ỉ u	ỉ u
m ộ	m ộ
đ ú	đ ú
b ò	b ò
b o	b o
b ẻ	b ẻ
á n	á n
x ệ	x ệ
b ờ	b ờ
ư a	ư a
l ị	l ị
đ ê	đ ê
b ớ	b ớ
ẩ n	ẩ n
đ ế	đ ế
v u a	v u a
u ý	u ý
s ọ	s ọ
b ả	b ả
n ọ	n ọ
b ơ	b ơ
đ ó	đ ó
b ỉ	b ỉ
á p	á p
b ô	b ô
đ o	đ o
ứ a	ứ a
ố m	ố m
đ à	đ à
é n	é n
h ạ	h ạ
t i a	t i a
v ấ t	v ấ t
c ố i	c ố i
t u i	t u i
l ứ a	l ứ a
t ắ t	t ắ t
r ứ t	r ứ t
m ế u	m ế u
s e n	s e n
l e m	l e m
m à y	m à y
l ầ m	l ầ m
t r ọ	t r ọ
c ố p	c ố p
g ắ n	g ắ n
x ú m	x ú m
m ố i	m ố i
g ờ m	g ờ m
s í p	s í p
q u ế	q u ế
h ớ p	h ớ p
t ở n	t ở n
r ấ m	r ấ m
v é t	v é t
n ắ n	n ắ n
l ă n	l ă n
d ẫ n	d ẫ n
c ả m	c ả m
t ấ c	t ấ c
h ó p	h ó p
n ê u	n ê u
q u ê	q u ê
n a m	n a m
l ớ p	l ớ p
l ã o	l ã o
c ử u	c ử u
d ì u	r ì u
c ắ m	c ắ m
c o n	c o n
n ã y	n ã y
h ã n	h ã n
c ứ t	c ứ t
n ú i	n ú i
c h ợ	c h ợ
t à y	t à y
n ù i	n ù i
t ằ m	t ằ m
r ả y	r ả y
d á i	d á i
r ấ t	r ấ t
x ắ n	s ắ n
l ớ n	l ớ n
t ì m	t ì m
l e n	l e n
d ứ c	r ứ c
h ầ m	h ầ m
x à o	x à o
g ấ c	g ấ c
l ù a	l ù a
s á i	s á i
g ở i	g ở i
d ù m	r ù m
l ế t	l ế t
m ã n	m ã n
n ế n	n ế n
k é o	k é o
t ủ i	t ủ i
q u ơ	q u ơ
n ê m	n ê m
r á o	r á o
d ấ y	d ấ y
m ó p	m ó p
m ả i	m ả i
g ấ y	g ấ y
h o è	h o è
x é n	x é n
l ầ u	l ầ u
q u y	q u y
p h ụ	p h ụ
t ô m	t ô m
m ờ i	m ờ i
s a o	s a o
d ơ i	r ơ i
l a y	l a y
n ớ i	n ớ i
q u ở	q u ở
l á o	l á o
k é t	k é t
x o i	x o i
x ứ c	s ứ c
d à i	d à i
c ứ a	c ứ a
t ử u	t ử u
g ớ m	g ớ m
h ứ a	h ứ a
n ã o	n ã o
s ả n	s ả n
p h ị	p h ị
t ấ u	t ấ u
m ủ n	m ủ n
h á n	h á n
s ú n	s ú n
c ỡ i	c ỡ i
c a y	c a y
t u y	t u y
s é c	s é c
x ú t	x ú t
r ẻ o	r ẻ o
r ỗ i	r ỗ i
l á t	l á t
